p_column,threshold,pfa,pd
p_1.0,0.0032931875819316066,0.124,0.4033333333333333
p_1.0,0.0032945070732659527,0.124,0.4023333333333333
p_1.0,0.0032958265646002988,0.124,0.401
p_1.0,0.003297146055934645,0.124,0.3996666666666666
p_1.0,0.0032984655472689892,0.124,0.3993333333333333
p_1.0,0.0032997850386033353,0.124,0.399
p_1.0,0.0033011045299376814,0.124,0.3983333333333333
p_1.0,0.0033024240212720275,0.1236666666666667,0.3976666666666666
p_1.0,0.0033037435126063736,0.1236666666666667,0.396
p_1.0,0.0033050630039407197,0.1236666666666667,0.395
p_1.0,0.003306382495275066,0.1236666666666667,0.3946666666666667
p_1.0,0.00330770198660941,0.1236666666666667,0.3943333333333333
p_1.0,0.0033090214779437563,0.1236666666666667,0.3926666666666667
p_1.0,0.0033103409692781024,0.1236666666666667,0.3923333333333333
p_1.0,0.0033116604606124485,0.1236666666666667,0.3916666666666667
p_1.0,0.0033129799519467946,0.1236666666666667,0.3913333333333333
p_1.0,0.0033142994432811407,0.1236666666666667,0.3903333333333333
p_1.0,0.003315618934615485,0.1236666666666667,0.3896666666666667
p_1.0,0.003316938425949831,0.1233333333333333,0.3893333333333333
p_1.0,0.0033182579172841772,0.1233333333333333,0.3893333333333333
p_1.0,0.0033195774086185233,0.1233333333333333,0.3893333333333333
p_1.0,0.0033208968999528694,0.123,0.389
p_1.0,0.0033222163912872155,0.123,0.389
p_1.0,0.0033235358826215616,0.123,0.388
p_1.0,0.003324855373955906,0.123,0.388
p_1.0,0.003326174865290252,0.123,0.387
p_1.0,0.003327494356624598,0.123,0.387
p_1.0,0.0033288138479589443,0.123,0.387
p_1.0,0.0033301333392932904,0.123,0.3853333333333333
p_1.0,0.0033314528306276365,0.123,0.384
p_1.0,0.003332772321961981,0.1226666666666667,0.3833333333333333
p_1.0,0.003334091813296327,0.1226666666666667,0.383
p_1.0,0.003335411304630673,0.1226666666666667,0.3826666666666667
p_1.0,0.003336730795965019,0.1226666666666667,0.382
p_1.0,0.0033380502872993652,0.1226666666666667,0.3813333333333333
p_1.0,0.0033393697786337113,0.1226666666666667,0.3803333333333333
p_1.0,0.0033406892699680557,0.1226666666666667,0.38
p_1.0,0.003342008761302402,0.1226666666666667,0.3796666666666667
p_1.0,0.003343328252636748,0.1226666666666667,0.3796666666666667
p_1.0,0.003344647743971094,0.1223333333333333,0.3786666666666667
p_1.0,0.00334596723530544,0.1223333333333333,0.3783333333333333
p_1.0,0.003347286726639786,0.1223333333333333,0.3776666666666667
p_1.0,0.0033486062179741323,0.1223333333333333,0.3773333333333333
p_1.0,0.0033499257093084767,0.1223333333333333,0.3766666666666667
p_1.0,0.0033512452006428228,0.1223333333333333,0.3763333333333333
p_1.0,0.003352564691977169,0.1223333333333333,0.3763333333333333
p_1.0,0.003353884183311515,0.1223333333333333,0.3753333333333333
p_1.0,0.003355203674645861,0.122,0.3746666666666667
p_1.0,0.003356523165980207,0.122,0.3746666666666667
p_1.0,0.0033578426573145515,0.122,0.374
p_1.0,0.0033591621486488976,0.122,0.3726666666666667
p_1.0,0.0033604816399832437,0.122,0.3723333333333333
p_1.0,0.00336180113131759,0.122,0.3716666666666667
p_1.0,0.003363120622651936,0.122,0.371
p_1.0,0.003364440113986282,0.122,0.371
p_1.0,0.003365759605320628,0.122,0.371
p_1.0,0.0033670790966549725,0.122,0.3706666666666667
p_1.0,0.0033683985879893186,0.122,0.3703333333333333
p_1.0,0.0033697180793236647,0.122,0.3696666666666667
p_1.0,0.0033710375706580108,0.122,0.3693333333333333
p_1.0,0.003372357061992357,0.122,0.369
p_1.0,0.003373676553326703,0.122,0.369
p_1.0,0.0033749960446610473,0.122,0.368
p_1.0,0.0033763155359953934,0.122,0.367
p_1.0,0.0033776350273297395,0.122,0.367
p_1.0,0.0033789545186640856,0.122,0.3663333333333333
p_1.0,0.0033802740099984317,0.122,0.3656666666666667
p_1.0,0.003381593501332778,0.122,0.3646666666666667
p_1.0,0.003382912992667124,0.122,0.3643333333333333
p_1.0,0.0033842324840014683,0.122,0.3643333333333333
p_1.0,0.0033855519753358144,0.122,0.3636666666666667
p_1.0,0.0033868714666701605,0.122,0.3626666666666667
p_1.0,0.0033881909580045066,0.122,0.3613333333333333
p_1.0,0.0033895104493388527,0.122,0.3606666666666667
p_1.0,0.0033908299406731988,0.122,0.3606666666666667
p_1.0,0.003392149432007543,0.122,0.3606666666666667
p_1.0,0.0033934689233418892,0.122,0.3606666666666667
p_1.0,0.0033947884146762353,0.122,0.3606666666666667
p_1.0,0.0033961079060105814,0.122,0.3593333333333333
p_1.0,0.0033974273973449275,0.122,0.359
p_1.0,0.0033987468886792736,0.122,0.3583333333333333
p_1.0,0.003400066380013618,0.122,0.357
p_1.0,0.003401385871347964,0.122,0.3556666666666667
p_1.0,0.00340270536268231,0.122,0.355
p_1.0,0.0034040248540166563,0.122,0.3546666666666667
p_1.0,0.0034053443453510024,0.122,0.3543333333333333
p_1.0,0.0034066638366853485,0.122,0.3543333333333333
p_1.0,0.0034079833280196946,0.122,0.3543333333333333
p_1.0,0.003409302819354039,0.122,0.3533333333333334
p_1.0,0.003410622310688385,0.122,0.3533333333333334
p_1.0,0.003411941802022731,0.122,0.3533333333333334
p_1.0,0.0034132612933570772,0.122,0.3533333333333334
p_1.0,0.0034145807846914233,0.122,0.353
p_1.0,0.0034159002760257694,0.122,0.3523333333333334
p_1.0,0.003417219767360114,0.122,0.352
p_1.0,0.00341853925869446,0.122,0.352
p_1.0,0.003419858750028806,0.122,0.352
p_1.0,0.003421178241363152,0.122,0.351
p_1.0,0.003422497732697498,0.122,0.3506666666666667
p_1.0,0.0034238172240318443,0.122,0.3503333333333334
p_1.0,0.0034251367153661904,0.122,0.3496666666666667
p_1.0,0.0034264562067005348,0.122,0.349
p_1.0,0.003427775698034881,0.122,0.3486666666666667
p_1.0,0.003429095189369227,0.122,0.3486666666666667
p_1.0,0.003430414680703573,0.122,0.3486666666666667
p_1.0,0.003431734172037919,0.122,0.3483333333333334
p_1.0,0.0034330536633722653,0.122,0.348
p_1.0,0.0034343731547066096,0.122,0.3473333333333334
p_1.0,0.0034356926460409557,0.122,0.347
p_1.0,0.003437012137375302,0.122,0.347
p_1.0,0.003438331628709648,0.122,0.3466666666666667
p_1.0,0.003439651120043994,0.122,0.3463333333333334
p_1.0,0.00344097061137834,0.122,0.3463333333333334
p_1.0,0.003442290102712686,0.122,0.346
p_1.0,0.0034436095940470306,0.122,0.346
p_1.0,0.0034449290853813767,0.122,0.3456666666666667
p_1.0,0.0034462485767157228,0.122,0.3456666666666667
p_1.0,0.003447568068050069,0.122,0.345
p_1.0,0.003448887559384415,0.122,0.3446666666666667
p_1.0,0.003450207050718761,0.122,0.3446666666666667
p_1.0,0.0034515265420531054,0.1216666666666667,0.344
p_1.0,0.0034528460333874515,0.1213333333333333,0.3436666666666667
p_1.0,0.0034541655247217976,0.1213333333333333,0.3426666666666667
p_1.0,0.0034554850160561437,0.1213333333333333,0.3416666666666667
p_1.0,0.00345680450739049,0.1213333333333333,0.34099999999999997
p_1.0,0.003458123998724836,0.1213333333333333,0.3406666666666667
p_1.0,0.0034594434900591803,0.1213333333333333,0.3406666666666667
p_1.0,0.0034607629813935264,0.121,0.3403333333333334
p_1.0,0.0034620824727278725,0.121,0.3403333333333334
p_1.0,0.0034634019640622186,0.121,0.3393333333333334
p_1.0,0.0034647214553965647,0.121,0.33799999999999997
p_1.0,0.0034660409467309108,0.1206666666666667,0.33799999999999997
p_1.0,0.003467360438065257,0.1206666666666667,0.3373333333333334
p_1.0,0.0034686799293996012,0.1206666666666667,0.33666666666666667
p_1.0,0.0034699994207339473,0.1206666666666667,0.3363333333333334
p_1.0,0.0034713189120682934,0.1206666666666667,0.33499999999999996
p_1.0,0.0034726384034026395,0.1206666666666667,0.33433333333333337
p_1.0,0.0034739578947369856,0.1206666666666667,0.33333333333333337
p_1.0,0.0034752773860713317,0.1206666666666667,0.33299999999999996
p_1.0,0.003476596877405676,0.1206666666666667,0.33266666666666667
p_1.0,0.003477916368740022,0.1206666666666667,0.33199999999999996
p_1.0,0.0034792358600743683,0.1206666666666667,0.33199999999999996
p_1.0,0.0034805553514087144,0.1206666666666667,0.33133333333333337
p_1.0,0.0034818748427430605,0.1206666666666667,0.33099999999999996
p_1.0,0.0034831943340774066,0.12033333333333329,0.33099999999999996
p_1.0,0.0034845138254117527,0.12,0.33066666666666666
p_1.0,0.003485833316746097,0.12,0.33033333333333337
p_1.0,0.003487152808080443,0.12,0.32999999999999996
p_1.0,0.0034884722994147892,0.12,0.32899999999999996
p_1.0,0.0034897917907491353,0.12,0.32866666666666666
p_1.0,0.0034911112820834814,0.12,0.32833333333333337
p_1.0,0.0034924307734178275,0.12,0.32766666666666666
p_1.0,0.003493750264752172,0.12,0.32733333333333337
p_1.0,0.003495069756086518,0.12,0.32699999999999996
p_1.0,0.003496389247420864,0.12,0.32599999999999996
p_1.0,0.00349770873875521,0.12,0.32566666666666666
p_1.0,0.0034990282300895563,0.12,0.32533333333333336
p_1.0,0.0035003477214239024,0.12,0.32499999999999996
p_1.0,0.0035016672127582485,0.12,0.32499999999999996
p_1.0,0.003502986704092593,0.12,0.32466666666666666
p_1.0,0.003504306195426939,0.12,0.32399999999999995
p_1.0,0.003505625686761285,0.12,0.32399999999999995
p_1.0,0.003506945178095631,0.12,0.32366666666666666
p_1.0,0.0035082646694299773,0.12,0.32333333333333336
p_1.0,0.0035095841607643233,0.12,0.32299999999999995
p_1.0,0.0035109036520986677,0.1196666666666667,0.32266666666666666
p_1.0,0.003512223143433014,0.1196666666666667,0.32233333333333336
p_1.0,0.00351354263476736,0.1196666666666667,0.32199999999999995
p_1.0,0.003514862126101706,0.1196666666666667,0.32099999999999995
p_1.0,0.003516181617436052,0.11933333333333329,0.32099999999999995
p_1.0,0.003517501108770398,0.11933333333333329,0.32099999999999995
p_1.0,0.0035188206001047426,0.11933333333333329,0.32066666666666666
p_1.0,0.0035201400914390887,0.11933333333333329,0.32066666666666666
p_1.0,0.0035214595827734348,0.11933333333333329,0.32033333333333336
p_1.0,0.003522779074107781,0.11933333333333329,0.31999999999999995
p_1.0,0.003524098565442127,0.11933333333333329,0.31933333333333336
p_1.0,0.003525418056776473,0.11933333333333329,0.31899999999999995
p_1.0,0.003526737548110819,0.11933333333333329,0.31866666666666665
p_1.0,0.0035280570394451635,0.119,0.31766666666666665
p_1.0,0.0035293765307795096,0.119,0.31766666666666665
p_1.0,0.0035306960221138557,0.119,0.31766666666666665
p_1.0,0.003532015513448202,0.119,0.31766666666666665
p_1.0,0.003533335004782548,0.119,0.31733333333333336
p_1.0,0.003534654496116894,0.119,0.31733333333333336
p_1.0,0.0035359739874512384,0.119,0.31733333333333336
p_1.0,0.0035372934787855845,0.119,0.31733333333333336
p_1.0,0.0035386129701199306,0.119,0.31699999999999995
p_1.0,0.0035399324614542767,0.119,0.31633333333333336
p_1.0,0.0035412519527886228,0.119,0.31566666666666665
p_1.0,0.003542571444122969,0.119,0.31566666666666665
p_1.0,0.003543890935457315,0.119,0.31566666666666665
p_1.0,0.0035452104267916593,0.119,0.31499999999999995
p_1.0,0.0035465299181260054,0.119,0.31466666666666665
p_1.0,0.0035478494094603515,0.119,0.31466666666666665
p_1.0,0.0035491689007946976,0.119,0.31433333333333335
p_1.0,0.0035504883921290437,0.119,0.31399999999999995
p_1.0,0.00355180788346339,0.1186666666666667,0.31366666666666665
p_1.0,0.003553127374797734,0.1186666666666667,0.31299999999999994
p_1.0,0.0035544468661320803,0.1186666666666667,0.31299999999999994
p_1.0,0.0035557663574664264,0.1186666666666667,0.31266666666666665
p_1.0,0.0035570858488007725,0.1186666666666667,0.31200000000000006
p_1.0,0.0035584053401351186,0.1186666666666667,0.31166666666666665
p_1.0,0.0035597248314694647,0.1186666666666667,0.31166666666666665
p_1.0,0.0035610443228038108,0.1186666666666667,0.31066666666666665
p_1.0,0.003562363814138155,0.1186666666666667,0.31066666666666665
p_1.0,0.0035636833054725012,0.1186666666666667,0.31066666666666665
p_1.0,0.0035650027968068473,0.1186666666666667,0.31033333333333335
p_1.0,0.0035663222881411934,0.1186666666666667,0.30966666666666665
p_1.0,0.0035676417794755395,0.1186666666666667,0.30900000000000005
p_1.0,0.0035689612708098856,0.1186666666666667,0.30833333333333335
p_1.0,0.00357028076214423,0.1186666666666667,0.30800000000000005
p_1.0,0.003571600253478576,0.1186666666666667,0.30666666666666664
p_1.0,0.003572919744812922,0.11833333333333329,0.30666666666666664
p_1.0,0.0035742392361472683,0.11833333333333329,0.30566666666666664
p_1.0,0.0035755587274816144,0.11833333333333329,0.30533333333333335
p_1.0,0.0035768782188159605,0.11833333333333329,0.30500000000000005
p_1.0,0.003578197710150305,0.11833333333333329,0.30500000000000005
p_1.0,0.003579517201484651,0.11833333333333329,0.30466666666666664
p_1.0,0.003580836692818997,0.11833333333333329,0.30400000000000005
p_1.0,0.003582156184153343,0.11833333333333329,0.30300000000000005
p_1.0,0.0035834756754876892,0.11833333333333329,0.30233333333333334
p_1.0,0.0035847951668220353,0.11833333333333329,0.30066666666666664
p_1.0,0.0035861146581563814,0.11833333333333329,0.30033333333333334
p_1.0,0.003587434149490726,0.11833333333333329,0.30033333333333334
p_1.0,0.003588753640825072,0.11833333333333329,0.30033333333333334
p_1.0,0.003590073132159418,0.11833333333333329,0.29966666666666664
p_1.0,0.003591392623493764,0.11833333333333329,0.29900000000000004
p_1.0,0.00359271211482811,0.11833333333333329,0.29866666666666664
p_1.0,0.0035940316061624563,0.11833333333333329,0.29866666666666664
p_1.0,0.0035953510974968007,0.11833333333333329,0.29833333333333334
p_1.0,0.0035966705888311468,0.118,0.29833333333333334
p_1.0,0.003597990080165493,0.118,0.29733333333333334
p_1.0,0.003599309571499839,0.118,0.29666666666666663
p_1.0,0.003600629062834185,0.118,0.29633333333333334
p_1.0,0.003601948554168531,0.118,0.29533333333333334
p_1.0,0.0036032680455028773,0.118,0.29533333333333334
p_1.0,0.0036045875368372216,0.118,0.29500000000000004
p_1.0,0.0036059070281715677,0.1176666666666667,0.29466666666666663
p_1.0,0.003607226519505914,0.1176666666666667,0.29466666666666663
p_1.0,0.00360854601084026,0.1176666666666667,0.29433333333333334
p_1.0,0.003609865502174606,0.1176666666666667,0.29333333333333333
p_1.0,0.003611184993508952,0.1176666666666667,0.29333333333333333
p_1.0,0.0036125044848432965,0.1176666666666667,0.29300000000000004
p_1.0,0.0036138239761776426,0.1176666666666667,0.29300000000000004
p_1.0,0.0036151434675119887,0.1176666666666667,0.29233333333333333
p_1.0,0.0036164629588463348,0.1176666666666667,0.29166666666666663
p_1.0,0.003617782450180681,0.1176666666666667,0.29166666666666663
p_1.0,0.003619101941515027,0.1176666666666667,0.29166666666666663
p_1.0,0.0036204214328493713,0.11733333333333329,0.29133333333333333
p_1.0,0.0036217409241837174,0.11733333333333329,0.29066666666666663
p_1.0,0.0036230604155180635,0.11733333333333329,0.29000000000000004
p_1.0,0.0036243799068524096,0.11733333333333329,0.29000000000000004
p_1.0,0.0036256993981867557,0.11733333333333329,0.28966666666666663
p_1.0,0.003627018889521102,0.11733333333333329,0.28933333333333333
p_1.0,0.003628338380855448,0.11733333333333329,0.28833333333333333
p_1.0,0.0036296578721897923,0.11733333333333329,0.28833333333333333
p_1.0,0.0036309773635241384,0.11733333333333329,0.2876666666666666
p_1.0,0.0036322968548584845,0.11733333333333329,0.2876666666666666
p_1.0,0.0036336163461928306,0.11733333333333329,0.28600000000000003
p_1.0,0.0036349358375271767,0.11733333333333329,0.28600000000000003
p_1.0,0.0036362553288615228,0.11733333333333329,0.2856666666666666
p_1.0,0.003637574820195867,0.11699999999999999,0.2853333333333333
p_1.0,0.0036388943115302132,0.11699999999999999,0.28500000000000003
p_1.0,0.0036402138028645593,0.11699999999999999,0.28500000000000003
p_1.0,0.0036415332941989054,0.11699999999999999,0.2843333333333333
p_1.0,0.0036428527855332515,0.11699999999999999,0.28400000000000003
p_1.0,0.0036441722768675976,0.11699999999999999,0.2836666666666666
p_1.0,0.0036454917682019437,0.11699999999999999,0.2833333333333333
p_1.0,0.003646811259536288,0.11699999999999999,0.28300000000000003
p_1.0,0.003648130750870634,0.11699999999999999,0.2826666666666666
p_1.0,0.0036494502422049803,0.11699999999999999,0.2823333333333333
p_1.0,0.0036507697335393264,0.11699999999999999,0.2816666666666666
p_1.0,0.0036520892248736725,0.1166666666666667,0.2813333333333333
p_1.0,0.0036534087162080186,0.1166666666666667,0.2813333333333333
p_1.0,0.003654728207542363,0.1166666666666667,0.281
p_1.0,0.003656047698876709,0.11633333333333329,0.2806666666666666
p_1.0,0.003657367190211055,0.11633333333333329,0.28
p_1.0,0.0036586866815454012,0.11633333333333329,0.2796666666666666
p_1.0,0.0036600061728797473,0.11599999999999999,0.279
p_1.0,0.0036613256642140934,0.11599999999999999,0.2786666666666666
p_1.0,0.0036626451555484395,0.11599999999999999,0.2783333333333333
p_1.0,0.003663964646882784,0.11599999999999999,0.2783333333333333
p_1.0,0.00366528413821713,0.11599999999999999,0.2776666666666666
p_1.0,0.003666603629551476,0.11599999999999999,0.277
p_1.0,0.003667923120885822,0.11599999999999999,0.2756666666666666
p_1.0,0.0036692426122201683,0.11599999999999999,0.2753333333333333
p_1.0,0.0036705621035545144,0.1156666666666667,0.275
p_1.0,0.0036718815948888588,0.1156666666666667,0.275
p_1.0,0.003673201086223205,0.1156666666666667,0.2746666666666666
p_1.0,0.003674520577557551,0.1156666666666667,0.274
p_1.0,0.003675840068891897,0.1156666666666667,0.274
p_1.0,0.003677159560226243,0.1156666666666667,0.274
p_1.0,0.0036784790515605893,0.1156666666666667,0.2733333333333333
p_1.0,0.0036797985428949336,0.1156666666666667,0.273
p_1.0,0.0036811180342292797,0.1156666666666667,0.273
p_1.0,0.003682437525563626,0.1156666666666667,0.2716666666666666
p_1.0,0.003683757016897972,0.1156666666666667,0.2716666666666666
p_1.0,0.003685076508232318,0.1156666666666667,0.2713333333333333
p_1.0,0.003686395999566664,0.1156666666666667,0.2713333333333333
p_1.0,0.00368771549090101,0.1156666666666667,0.271
p_1.0,0.0036890349822353546,0.1156666666666667,0.27
p_1.0,0.0036903544735697007,0.1156666666666667,0.2696666666666667
p_1.0,0.0036916739649040468,0.1156666666666667,0.2696666666666667
p_1.0,0.003692993456238393,0.1156666666666667,0.269
p_1.0,0.003694312947572739,0.1156666666666667,0.2683333333333333
p_1.0,0.003695632438907085,0.1156666666666667,0.2676666666666667
p_1.0,0.0036969519302414294,0.1156666666666667,0.2673333333333333
p_1.0,0.0036982714215757755,0.1156666666666667,0.2666666666666667
p_1.0,0.0036995909129101216,0.1156666666666667,0.2666666666666667
p_1.0,0.0037009104042444677,0.1156666666666667,0.2663333333333333
p_1.0,0.003702229895578814,0.1156666666666667,0.2663333333333333
p_1.0,0.00370354938691316,0.1156666666666667,0.2663333333333333
p_1.0,0.003704868878247506,0.11533333333333329,0.2663333333333333
p_1.0,0.0037061883695818504,0.11533333333333329,0.2656666666666667
p_1.0,0.0037075078609161965,0.11533333333333329,0.2643333333333333
p_1.0,0.0037088273522505426,0.11533333333333329,0.2643333333333333
p_1.0,0.0037101468435848887,0.11533333333333329,0.2643333333333333
p_1.0,0.0037114663349192348,0.11533333333333329,0.2643333333333333
p_1.0,0.003712785826253581,0.11533333333333329,0.264
p_1.0,0.0037141053175879252,0.11533333333333329,0.264
p_1.0,0.0037154248089222713,0.11533333333333329,0.264
p_1.0,0.0037167443002566174,0.11533333333333329,0.264
p_1.0,0.0037180637915909635,0.11499999999999999,0.264
p_1.0,0.0037193832829253096,0.11499999999999999,0.2633333333333333
p_1.0,0.0037207027742596557,0.11499999999999999,0.263
p_1.0,0.003722022265594002,0.11499999999999999,0.263
p_1.0,0.003723341756928346,0.11499999999999999,0.263
p_1.0,0.0037246612482626923,0.11499999999999999,0.263
p_1.0,0.0037259807395970384,0.11499999999999999,0.2626666666666667
p_1.0,0.0037273002309313845,0.11499999999999999,0.2626666666666667
p_1.0,0.0037286197222657306,0.11499999999999999,0.262
p_1.0,0.0037299392136000767,0.11499999999999999,0.262
p_1.0,0.003731258704934421,0.11499999999999999,0.262
p_1.0,0.003732578196268767,0.1146666666666667,0.2613333333333333
p_1.0,0.0037338976876031132,0.1146666666666667,0.2613333333333333
p_1.0,0.0037352171789374593,0.1146666666666667,0.2613333333333333
p_1.0,0.0037365366702718054,0.1146666666666667,0.261
p_1.0,0.0037378561616061515,0.1146666666666667,0.261
p_1.0,0.003739175652940496,0.11433333333333329,0.2603333333333333
p_1.0,0.003740495144274842,0.11433333333333329,0.2593333333333333
p_1.0,0.003741814635609188,0.11433333333333329,0.2593333333333333
p_1.0,0.003743134126943534,0.11433333333333329,0.2586666666666667
p_1.0,0.0037444536182778803,0.1136666666666667,0.258
p_1.0,0.0037457731096122264,0.11333333333333329,0.257
p_1.0,0.0037470926009465725,0.11333333333333329,0.2563333333333333
p_1.0,0.003748412092280917,0.11333333333333329,0.2563333333333333
p_1.0,0.003749731583615263,0.11333333333333329,0.2553333333333333
p_1.0,0.003751051074949609,0.11333333333333329,0.2553333333333333
p_1.0,0.003752370566283955,0.11333333333333329,0.255
p_1.0,0.0037536900576183013,0.11333333333333329,0.255
p_1.0,0.0037550095489526474,0.11333333333333329,0.255
p_1.0,0.0037563290402869917,0.11333333333333329,0.2546666666666667
p_1.0,0.003757648531621338,0.11333333333333329,0.2543333333333333
p_1.0,0.003758968022955684,0.11299999999999999,0.254
p_1.0,0.00376028751429003,0.11299999999999999,0.254
p_1.0,0.003761607005624376,0.11299999999999999,0.2533333333333333
p_1.0,0.003762926496958722,0.11299999999999999,0.2526666666666667
p_1.0,0.0037642459882930683,0.11299999999999999,0.2523333333333333
p_1.0,0.0037655654796274127,0.11299999999999999,0.2516666666666667
p_1.0,0.0037668849709617588,0.11299999999999999,0.2516666666666667
p_1.0,0.003768204462296105,0.11299999999999999,0.251
p_1.0,0.003769523953630451,0.11299999999999999,0.2506666666666667
p_1.0,0.003770843444964797,0.11299999999999999,0.2503333333333333
p_1.0,0.003772162936299143,0.11299999999999999,0.25
p_1.0,0.0037734824276334875,0.11299999999999999,0.25
p_1.0,0.0037748019189678336,0.11299999999999999,0.2493333333333333
p_1.0,0.0037761214103021797,0.11299999999999999,0.2493333333333333
p_1.0,0.003777440901636526,0.11299999999999999,0.249
p_1.0,0.003778760392970872,0.11299999999999999,0.249
p_1.0,0.003780079884305218,0.11299999999999999,0.2483333333333333
p_1.0,0.003781399375639564,0.11266666666666669,0.248
p_1.0,0.0037827188669739085,0.11266666666666669,0.2476666666666667
p_1.0,0.0037840383583082546,0.11233333333333329,0.2473333333333333
p_1.0,0.0037853578496426007,0.11233333333333329,0.247
p_1.0,0.0037866773409769468,0.11233333333333329,0.2466666666666667
p_1.0,0.003787996832311293,0.11233333333333329,0.2463333333333333
p_1.0,0.003789316323645639,0.11233333333333329,0.2463333333333333
p_1.0,0.0037906358149799833,0.11233333333333329,0.2456666666666667
p_1.0,0.0037919553063143294,0.11233333333333329,0.2456666666666667
p_1.0,0.0037932747976486755,0.11233333333333329,0.2456666666666667
p_1.0,0.0037945942889830216,0.11233333333333329,0.2453333333333333
p_1.0,0.0037959137803173677,0.11233333333333329,0.2453333333333333
p_1.0,0.003797233271651714,0.11233333333333329,0.245
p_1.0,0.003798552762986058,0.11233333333333329,0.245
p_1.0,0.0037998722543204043,0.11233333333333329,0.245
p_1.0,0.0038011917456547504,0.11233333333333329,0.2446666666666667
p_1.0,0.0038025112369890965,0.11233333333333329,0.2443333333333333
p_1.0,0.0038038307283234426,0.11233333333333329,0.244
p_1.0,0.0038051502196577887,0.11233333333333329,0.2436666666666667
p_1.0,0.003806469710992135,0.11233333333333329,0.2433333333333333
p_1.0,0.003807789202326479,0.11233333333333329,0.2433333333333333
p_1.0,0.0038091086936608252,0.11233333333333329,0.2426666666666667
p_1.0,0.0038104281849951713,0.11233333333333329,0.2423333333333333
p_1.0,0.0038117476763295174,0.11233333333333329,0.2416666666666667
p_1.0,0.0038130671676638635,0.11233333333333329,0.2416666666666667
p_1.0,0.0038143866589982096,0.11233333333333329,0.2406666666666667
p_1.0,0.003815706150332554,0.11233333333333329,0.2406666666666667
p_1.0,0.0038170256416669,0.11233333333333329,0.2403333333333333
p_1.0,0.003818345133001246,0.11233333333333329,0.2393333333333333
p_1.0,0.0038196646243355923,0.11233333333333329,0.238
p_1.0,0.0038209841156699384,0.11233333333333329,0.23733333333333329
p_1.0,0.0038223036070042845,0.11233333333333329,0.23633333333333328
p_1.0,0.0038236230983386306,0.11233333333333329,0.2356666666666667
p_1.0,0.003824942589672975,0.11233333333333329,0.23533333333333328
p_1.0,0.003826262081007321,0.11233333333333329,0.235
p_1.0,0.003827581572341667,0.11233333333333329,0.23433333333333328
p_1.0,0.0038289010636760133,0.11233333333333329,0.23433333333333328
p_1.0,0.0038302205550103594,0.11233333333333329,0.2336666666666667
p_1.0,0.0038315400463447054,0.11233333333333329,0.23333333333333328
p_1.0,0.00383285953767905,0.11233333333333329,0.23333333333333328
p_1.0,0.003834179029013396,0.11233333333333329,0.23299999999999998
p_1.0,0.003835498520347742,0.11233333333333329,0.23299999999999998
p_1.0,0.003836818011682088,0.11233333333333329,0.23233333333333328
p_1.0,0.003838137503016434,0.11233333333333329,0.23233333333333328
p_1.0,0.0038394569943507803,0.11199999999999999,0.23199999999999998
p_1.0,0.0038407764856851264,0.11199999999999999,0.23133333333333328
p_1.0,0.0038420959770194708,0.11199999999999999,0.23133333333333328
p_1.0,0.003843415468353817,0.11199999999999999,0.2306666666666667
p_1.0,0.003844734959688163,0.11199999999999999,0.23033333333333328
p_1.0,0.003846054451022509,0.11199999999999999,0.23033333333333328
p_1.0,0.003847373942356855,0.11199999999999999,0.22966666666666669
p_1.0,0.0038486934336912013,0.11199999999999999,0.22966666666666669
p_1.0,0.0038500129250255456,0.11199999999999999,0.22899999999999998
p_1.0,0.0038513324163598917,0.11199999999999999,0.2283333333333334
p_1.0,0.003852651907694238,0.11199999999999999,0.22766666666666668
p_1.0,0.003853971399028584,0.11199999999999999,0.22766666666666668
p_1.0,0.00385529089036293,0.11166666666666669,0.2273333333333334
p_1.0,0.003856610381697276,0.11166666666666669,0.2273333333333334
p_1.0,0.0038579298730316205,0.11166666666666669,0.2273333333333334
p_1.0,0.0038592493643659666,0.11166666666666669,0.2273333333333334
p_1.0,0.0038605688557003127,0.11166666666666669,0.22699999999999998
p_1.0,0.0038618883470346588,0.11166666666666669,0.22699999999999998
p_1.0,0.003863207838369005,0.11166666666666669,0.22699999999999998
p_1.0,0.003864527329703351,0.11166666666666669,0.22699999999999998
p_1.0,0.003865846821037697,0.11166666666666669,0.22599999999999998
p_1.0,0.0038671663123720414,0.11166666666666669,0.22599999999999998
p_1.0,0.0038684858037063875,0.11166666666666669,0.22566666666666668
p_1.0,0.0038698052950407336,0.11166666666666669,0.22499999999999998
p_1.0,0.0038711247863750797,0.11166666666666669,0.22433333333333338
p_1.0,0.003872444277709426,0.11166666666666669,0.22399999999999998
p_1.0,0.003873763769043772,0.11166666666666669,0.22366666666666668
p_1.0,0.0038750832603781163,0.11166666666666669,0.22333333333333338
p_1.0,0.0038764027517124624,0.11166666666666669,0.22266666666666668
p_1.0,0.0038777222430468085,0.11133333333333328,0.22266666666666668
p_1.0,0.0038790417343811546,0.11133333333333328,0.22233333333333338
p_1.0,0.0038803612257155007,0.11133333333333328,0.22133333333333338
p_1.0,0.0038816807170498468,0.11133333333333328,0.22066666666666668
p_1.0,0.003883000208384193,0.11133333333333328,0.22033333333333338
p_1.0,0.0038843196997185372,0.11133333333333328,0.21999999999999997
p_1.0,0.0038856391910528833,0.11133333333333328,0.21899999999999997
